"V1","V2","V3","V4","V5"
297160,-0.608729099797753,3.94679741539278e-07,-0.210644622035581,-0.819373721833333
296811,-0.608727915780917,3.70731956710934e-06,-0.211211414419083,-0.8199393302
296915,-0.608634697604303,3.720147629947e-06,-0.211211848395697,-0.819846546
870904,-0.608607533569878,1.32490142903564e-06,-0.485724935230122,-1.0943324688
1495689,-0.608434728240224,2.09403329481845e-09,-0.138528005959775,-0.7469627342
1495921,-0.608065061659869,2.14222231558263e-09,-0.138529726940131,-0.7465947886
1495736,-0.607900890361459,2.16396770444013e-09,-0.138530491238541,-0.7464313816
1156037,-0.607086693702339,0.00130983825828148,-0.716900996497661,-1.3239876902
118926,-0.606699353638785,0.00823824605842602,-0.846607331111215,-1.45330668475
937203,-0.605637822899065,4.63952189873391e-07,-0.166642685600935,-0.7722805085
297031,-0.605065519367977,4.64031575090002e-07,-0.210665088965356,-0.815730608333333
41449,-0.60450772603985,1.93089872423187e-07,-0.49336815836015,-1.0978758844
205022,-0.603293642249064,0.00011680737426794,-0.462375371417603,-1.06566901366667
1004563,-0.6032229909942,2.50306807796791e-09,-0.8005915472058,-1.4038145382
1495636,-0.60306224186492,2.91062343723595e-09,-0.138553017535079,-0.7416152594
723564,-0.601484604178839,5.03129417778529e-16,-0.171337516487828,-0.772822120666667
11207,-0.601388860878277,0.00099792334377076,-0.746167301455056,-1.34755616233333
1496192,-0.600944509322702,5.956429895866e-14,-0.136884260677298,-0.73782877
626706,-0.600822333587079,5.5113958901866e-35,-0.0683599739129214,-0.6691823075
118841,-0.600526139401869,0.00891815339459586,-0.846630322598131,-1.447156462
297057,-0.599393052274345,5.95085102897254e-07,-0.210696778725655,-0.810089831
182043,-0.598979146515809,0.0180265365252838,-0.831938998084191,-1.4309181446
296995,-0.59872440805,4.74314819028388e-05,-0.2118154572,-0.81053986525
1425515,-0.598654467040973,0.0067957438847431,-0.607258989159027,-1.2059134562
11098,-0.598194487669159,0.00751509972670903,-0.747299103330841,-1.345493591
1238956,-0.597789279032367,8.73097154055958e-07,-0.276002627367633,-0.8737919064
118989,-0.597524329223783,0.00144058843702864,-0.845528794276217,-1.4430531235
723262,-0.595905370495229,2.51517101764871e-13,-0.171923532104771,-0.7678289026
744943,-0.595449905720188,5.99700621511147e-05,-0.517848891279812,-1.113298797
626734,-0.59528273846161,2.49344551760973e-34,-0.0683909213717229,-0.663673659833333
1495847,-0.595228581309261,4.67940354815375e-09,-0.138589487090739,-0.7338180684
286679,-0.594713685604116,9.83843993763811e-06,-0.071056169595884,-0.6657698552
1425666,-0.592936049266854,0.00332236926217683,-0.606733529233146,-1.1996695785
118942,-0.592546208993452,0.003918485886966,-0.846108324006548,-1.438654533
370349,-0.592538641713751,1.84631794123041e-09,-0.0459713612862488,-0.638510003
41765,-0.592225054384831,2.27545601418732e-08,-0.492873920281835,-1.08509897466667
908425,-0.592111784478017,0.000552616953518079,-0.457186457521983,-1.049298242
1495672,-0.592060952232741,5.65973000219882e-09,-0.138604233967259,-0.7306651862
723581,-0.590822440351124,1.68484203522656e-15,-0.171397081648876,-0.762219522
119225,-0.590684813987101,0.000276467731352451,-0.844467032137899,-1.435151846125
37895,-0.590488256608649,6.11153330054682e-44,-0.0293331495342081,-0.619821406142857
1239199,-0.588220710333021,8.67397348921706e-10,-0.274404099166979,-0.8626248095
626737,-0.587535065874532,1.99791714136497e-33,-0.0684342044588015,-0.655969270333333
203172,-0.587069580441347,0.000475896448627774,-0.539475575758653,-1.1265451562
370609,-0.584632169830767,2.03202085775689e-12,-0.04491946931209,-0.629551639142857
817737,-0.583627230682694,9.67379174530698e-12,-0.102129676517306,-0.6857569072
937947,-0.583436514260963,7.48191309039644e-27,-0.158576817370616,-0.742013331631579
1217023,-0.58301811786492,6.64653228334717e-15,-0.11100030653508,-0.6940184244
227400,-0.582436794343925,0.00310638284617776,-0.661987024656075,-1.244423819
645925,-0.58227679624247,7.30336501253234e-05,-0.42113379055753,-1.0034105868
182462,-0.582274363566609,0.00654910859308994,-0.830932457290534,-1.41320682085714
744326,-0.582163707015888,0.0088946565554604,-0.520670487484112,-1.1028341945
908481,-0.581674568888868,0.00069219834757026,-0.457235047911132,-1.0389096168
