"V1","V2","V3"
15285476,-0.427155283943006,1.75066708056075e-45
11331730,-0.427150519727002,1.75502784812947e-45
7997914,-0.427145273897514,1.75984192955457e-45
8163681,-0.427144418078785,1.76062855560995e-45
9086811,-0.427142092697999,1.76276769474563e-45
28913402,-0.42714155156116,1.76326586175766e-45
15411230,-0.427116784307014,1.78621676699777e-45
20125299,-0.427102658161272,1.79943961341288e-45
11332596,-0.427095415417188,1.80625688768953e-45
13081281,-0.427060878245889,1.83911978833968e-45
17105814,-0.427042622813786,1.85672953228491e-45
17101001,-0.42701225858575,1.88639160564837e-45
37306483,-0.426998480211733,1.90000619631469e-45
11614732,-0.42696415242819,1.93435202279492e-45
24872650,-0.426939187940405,1.9597163857128e-45
9740878,-0.426924085363032,1.97522101078796e-45
1593222,-0.426903885498385,1.99614929749828e-45
30402369,-0.426873085039752,2.02848526939166e-45
7990684,-0.426864190400444,2.03791981210993e-45
33962273,-0.426804768548959,2.10207683279327e-45
31560891,-0.426784975300546,2.12388977484594e-45
34314432,-0.426729759307061,2.18593591995957e-45
13062362,-0.426705663354408,2.21357381668614e-45
28075083,-0.426603132543865,2.33511030204536e-45
15553559,-0.426600820232762,2.33792634156389e-45
15239400,-0.42657016751079,2.37557702922194e-45
9534514,-0.426548137951004,2.40300736545493e-45
18073563,-0.426547396177321,2.40393644876823e-45
11333912,-0.426508101749896,2.45366694755213e-45
2165247,-0.426430677582893,2.55466441299871e-45
15297078,-0.426421222364069,2.56727809085707e-45
15407647,-0.426411942247609,2.5797183406106e-45
15542573,-0.426405318353569,2.58863446539865e-45
15410447,-0.426396731910846,2.60023787102352e-45
28078518,-0.426357397736755,2.65405669606809e-45
28917756,-0.426338560964116,2.68022051117349e-45
11327479,-0.426335637510381,2.68430402440446e-45
9539812,-0.42633268527665,2.68843401077032e-45
25995752,-0.426332272424812,2.68901206705455e-45
14573722,-0.42630587386007,2.72623167145374e-45
32342187,-0.426286972118768,2.75319544405772e-45
35703274,-0.426282269169132,2.75994537226257e-45
30397735,-0.426276290375248,2.76855020346522e-45
32374970,-0.426242191771918,2.81813773554167e-45
18581364,-0.426238736313796,2.82321177686516e-45
15245303,-0.426238423634584,2.8236713668243e-45
22980767,-0.426237302796661,2.82531943566917e-45
9518259,-0.42623495164948,2.82877964457417e-45
11324602,-0.426223822820802,2.84521527945512e-45
24288889,-0.426204510754129,2.87396182831758e-45
5058495,-0.426201925077967,2.87783251928968e-45
25997359,-0.426196892249903,2.88538139206291e-45
7295082,-0.426187694511398,2.89922819181958e-45
9317498,-0.426172881446908,2.92166753703819e-45
19922564,-0.426148567866447,2.95887323165857e-45
15064743,-0.426135745039068,2.97868448446858e-45
30675428,-0.426122519913963,2.9992553471782e-45
9312830,-0.426098813964694,3.03648235460647e-45
15286120,-0.426093661992991,3.04463336277349e-45
15196916,-0.426087704812751,3.05408540687786e-45
7288517,-0.42607980814509,3.06665971703425e-45
28920673,-0.426067474832257,3.08640172669625e-45
15273698,-0.426060258270983,3.09801182485789e-45
4506672,-0.426016099436279,3.17000623929458e-45
11331655,-0.426001177580379,3.19470791872508e-45
15341275,-0.425997043304104,3.2015855788666e-45
33957914,-0.425981907050839,3.22689155966776e-45
28915248,-0.425981412983586,3.22772092094407e-45
2180086,-0.425980297470858,3.2295942446976e-45
16290020,-0.42597285010314,3.24212860719932e-45
15555267,-0.425971258954453,3.24481286487941e-45
15423618,-0.425969163759393,3.24835081382528e-45
30390602,-0.425960801886315,3.26250889443092e-45
15071439,-0.425948370795178,3.2836702554291e-45
20120155,-0.425914661902402,3.34174141679065e-45
7287198,-0.425880071811864,3.40239137458272e-45
31601384,-0.425860645860528,3.43693092065597e-45
37411176,-0.425827949578853,3.49585360137489e-45
16298744,-0.425812154415871,3.52467685952389e-45
28912679,-0.425797419849565,3.55177753537858e-45
18084453,-0.42577744701365,3.58884352907539e-45
35998984,-0.425760170849545,3.62121480398533e-45
24875889,-0.425741484229264,3.65655557775272e-45
20131992,-0.425735782059997,3.66740779542647e-45
25989535,-0.425702768266419,3.73087066733018e-45
13055481,-0.425660188506541,3.81433591474976e-45
17108543,-0.425647201368715,3.84016071137654e-45
7281887,-0.425644210985506,3.84613162046048e-45
26104088,-0.425613717797174,3.90754653759985e-45
15539688,-0.425598678352961,3.93819457300348e-45
20128856,-0.425564863324504,4.00797924764838e-45
15405604,-0.425530723716249,4.07968000953013e-45
8171278,-0.425520397914508,4.10161645021375e-45
18074470,-0.425492371303567,4.1617494931033e-45
35991660,-0.425485824400454,4.1759220529727e-45
20532592,-0.425448045582679,4.25864632326185e-45
20159356,-0.42543700646248,4.28312461905947e-45
37418143,-0.4254318158516,4.2946826172204e-45
35700063,-0.425402763019482,4.35994936333493e-45
25986024,-0.425400243062467,4.36565663730491e-45
9322328,-0.425398087270404,4.37054503026255e-45
22974216,-0.425396450764292,4.37425954066683e-45
1605286,-0.425365221058812,4.44574820804693e-45
24879915,-0.425333674994945,4.51913946527292e-45
4671896,-0.425333184994257,4.5202888839504e-45
4516605,-0.425299479424068,4.60005481256361e-45
31570187,-0.425290941829342,4.62048045448692e-45
16297423,-0.425285949337665,4.63246639301061e-45
28925443,-0.425281344549236,4.64354891985386e-45
9744824,-0.425277857195121,4.65195959836072e-45
33958016,-0.425275625053344,4.65735094202029e-45
35468167,-0.425265467373194,4.68196352801627e-45
25986193,-0.425260015264961,4.69522752026024e-45
16952368,-0.425259283557715,4.69701047056007e-45
17107633,-0.425256481277408,4.70384500743617e-45
1704809,-0.425255579891699,4.70604551437261e-45
26155852,-0.42525371116026,4.71061081168325e-45
15549876,-0.425239235045548,4.74612523672938e-45
29867733,-0.425231851529325,4.76434161833877e-45
21910307,-0.42523140047498,4.76545669424349e-45
15240421,-0.425208423483037,4.8226037063214e-45
15241698,-0.425196462316213,4.8526217552746e-45
15249492,-0.425177539133277,4.90049144531941e-45
16937623,-0.425171804301397,4.91509118423302e-45
34314393,-0.425160160079838,4.94486813355256e-45
1604134,-0.425159180895539,4.94738028699199e-45
33953065,-0.4251379516673,5.00215791636922e-45
32454384,-0.425110688520461,5.07338947710208e-45
13073616,-0.425109506219299,5.07650122030069e-45
24885696,-0.425060359979867,5.20754252600519e-45
16293621,-0.425024956982925,5.30401661983541e-45
15542575,-0.4249973877429,5.38037149710265e-45
4149176,-0.424990627219387,5.399261346507e-45
9536413,-0.424980359465405,5.42807699109358e-45
13084975,-0.42497499775863,5.44318487081982e-45
35466478,-0.424963914612175,5.47454682105056e-45
1687336,-0.424960466915698,5.48433931864628e-45
9528914,-0.42495785854893,5.49175942828162e-45
15419646,-0.424952110569884,5.50814612553354e-45
18081760,-0.424950942560892,5.5114818922644e-45
24879651,-0.424934373103004,5.5590200720552e-45
20122591,-0.424881541128654,5.7133333157039e-45
22983267,-0.424869961406782,5.74772022925744e-45
9532615,-0.424840603281581,5.83582580403333e-45
13056401,-0.424840286001682,5.83678527271909e-45
11334389,-0.424835648094034,5.85082841667356e-45
15233295,-0.424797762697484,5.96680598096079e-45
21918689,-0.424770281303396,6.0523606181455e-45
18560273,-0.424756770660328,6.09486750068237e-45
15276509,-0.424733213155801,6.16969421224615e-45
7994900,-0.42473028239629,6.17906691545709e-45
4508283,-0.424729678756005,6.18099914089855e-45
24874860,-0.42469842750312,6.28185730519827e-45
15064953,-0.424696185995806,6.28915391907308e-45
15273395,-0.424693599046532,6.29758549197912e-45
31563930,-0.424634091893765,6.49466611867329e-45
25989567,-0.424600249175697,6.60946996362971e-45
32343398,-0.424569400018999,6.7158742539344e-45
15240347,-0.42454116437564,6.81475492495495e-45
28918178,-0.424516314701357,6.90297381397792e-45
15240371,-0.424515492014685,6.90591375790093e-45
16288737,-0.424511930540025,6.91865535984647e-45
15274903,-0.424489517316158,6.99937906279004e-45
4502707,-0.424478990990091,7.03761303642662e-45
11328335,-0.42447820676651,7.04046980314474e-45
18569835,-0.424434845281991,7.2002328911943e-45
12266172,-0.424405205207863,7.3115074866683e-45
15283655,-0.424391900376697,7.36201038012094e-45
18566308,-0.424356100726148,7.49962719844814e-45
15072630,-0.424355380837935,7.502420561484e-45
28004669,-0.424344633119359,7.5442477731324e-45
25982129,-0.42434159136285,7.55612747154527e-45
14566376,-0.424334745105971,7.5829338272439e-45
33960613,-0.424276352570133,7.8154416887622e-45
5089210,-0.424272350398525,7.83163447375661e-45
23010953,-0.424237416407606,7.97440010212009e-45
11330890,-0.424236419017898,7.97851390022831e-45
29866026,-0.424232127889055,7.99623700000793e-45
35995495,-0.424211906069106,8.08028447310906e-45
13058962,-0.424182991926282,8.20198643719496e-45
12372192,-0.424171740632968,8.24983470477825e-45
16806436,-0.424170353303551,8.25575375966839e-45
15274447,-0.424160397054389,8.2983561648609e-45
7990077,-0.424157941614371,8.30889642854834e-45
1595596,-0.424129097632258,8.4337128849989e-45
15548721,-0.424117861319368,8.4828383491767e-45
35990013,-0.424117741234842,8.48336489436061e-45
25995551,-0.424091549127353,8.59899110136544e-45
3313909,-0.424060624992015,8.73752404780437e-45
32709482,-0.424041144068907,8.82593007895785e-45
31246783,-0.424014699396032,8.94736171271788e-45
11341118,-0.423994685963657,9.04036376275861e-45
24453047,-0.42397493411012,9.13309180558053e-45
12275569,-0.423972734544417,9.14347629111816e-45
15543992,-0.423960260705312,9.20258946772607e-45
17999380,-0.423959048676614,9.20835343666261e-45
15244917,-0.42394081289724,9.29551038893823e-45
9538352,-0.423929754916503,9.34876008349143e-45
3304379,-0.423913524436248,9.427467252179e-45
15543127,-0.423903264509534,9.47756039967449e-45
761818,-0.423885434595923,9.56524317396257e-45
18902168,-0.423843465534883,9.77482994607989e-45
15411610,-0.423832635189252,9.82965151342781e-45
32358112,-0.423822517075512,9.88114381514098e-45
13085228,-0.423814007921987,9.92465530957191e-45
36756661,-0.42380626766448,9.96440036282025e-45
18070392,-0.423801033768423,9.99136520142297e-45
15234895,-0.423793952493471,1.00279630936571e-44
25994543,-0.423780335956383,1.00987116166991e-44
30418316,-0.423766555822141,1.01708150023337e-44
21911897,-0.42373927629146,1.03150646456235e-44
22732116,-0.423739033282371,1.03163587282306e-44
5075434,-0.423738706677209,1.03180982343517e-44
31567882,-0.423734902726193,1.03383796330512e-44
21611102,-0.423705416276216,1.04969407885575e-44
18572285,-0.423699056229997,1.05314569401847e-44
13057457,-0.423697709905654,1.05387779287173e-44
30400085,-0.423689355735374,1.05843190605238e-44
29869026,-0.42368406886793,1.06132403475428e-44
15280917,-0.423667687675749,1.07033514798296e-44
28923180,-0.423621097001858,1.09638180353144e-44
32441082,-0.423597294763384,1.10993056463929e-44
16950455,-0.423583803076278,1.11768406016022e-44
1591244,-0.423579736275388,1.12003173427625e-44
32448558,-0.423535654512893,1.14579565662697e-44
9329733,-0.423532301652971,1.14777918518554e-44
15408191,-0.423514554533903,1.15833521208059e-44
4518092,-0.423500943486445,1.16649639564419e-44
28924437,-0.423493669226613,1.17088143837015e-44
13069222,-0.423484176598394,1.17662838772738e-44
4143876,-0.423476896737229,1.18105468005684e-44
37304775,-0.423462452854516,1.18988586141642e-44
24982972,-0.423458156402738,1.19252540592883e-44
15200585,-0.423457652889954,1.19283512183413e-44
15274896,-0.423453892575983,1.19515065801865e-44
21901936,-0.423450117073915,1.19748003939308e-44
32451122,-0.423442173373143,1.20239582382503e-44
16820013,-0.423429054321521,1.21055819256133e-44
24971163,-0.423424240194443,1.21356721673418e-44
24883534,-0.423404984614328,1.22567721343882e-44
21905189,-0.423392340171694,1.23369463435885e-44
4659952,-0.423389737848038,1.23535113485663e-44
22959779,-0.42338329535118,1.23946159772036e-44
16298286,-0.423382837250141,1.2397543937375e-44
18081049,-0.423381485913295,1.24061850323656e-44
18078676,-0.423360163915454,1.25433228155095e-44
15195298,-0.423345579532022,1.26379922528508e-44
25981069,-0.423334220645623,1.27122159244906e-44
15063814,-0.423314658160597,1.28410618629572e-44
18550883,-0.423307990799266,1.28852714082497e-44
24887172,-0.42329017120173,1.30041720603479e-44
20133255,-0.42327829012587,1.30840531368657e-44
4503562,-0.423278070139538,1.30855367775293e-44
13082019,-0.423263998303237,1.31807887225745e-44
15539961,-0.42326244702881,1.31913313264339e-44
5088960,-0.423243217854472,1.33227121813146e-44
22882445,-0.4232341780401,1.33849239486767e-44
9086896,-0.423232710605892,1.33950499841632e-44
29866474,-0.423207934462819,1.35671714176709e-44
4154854,-0.423200292545284,1.36207023495677e-44
9330708,-0.423172465845385,1.38174050162724e-44
24449352,-0.423170570663377,1.38309039528897e-44
11329841,-0.423165725759764,1.38654726519804e-44
16304281,-0.423160612841905,1.39020467420179e-44
4148321,-0.423158286755405,1.39187175752243e-44
15204063,-0.423152740868258,1.3958544569741e-44
25988012,-0.423131746149789,1.41103433559065e-44
35983244,-0.423127005244144,1.41448480194581e-44
13085574,-0.423124640914503,1.41620870990055e-44
13079183,-0.423104708873195,1.43082501222515e-44
21657293,-0.423101085636577,1.43349800803897e-44
31573855,-0.423093676684831,1.43897931966944e-44
24289600,-0.423091377251154,1.44068472338405e-44
24871788,-0.423085792792386,1.4448348714829e-44
13922609,-0.423063007449887,1.46189148275789e-44
37413690,-0.423038470153141,1.48048332142446e-44
8397478,-0.423021180992349,1.49372414881915e-44
31812893,-0.423017704098625,1.49640108679582e-44
31570599,-0.423011882418338,1.50089400339869e-44
2178641,-0.422985416525283,1.52148875253532e-44
28913639,-0.42297223177038,1.53185314952244e-44
28921112,-0.422972016841095,1.53202268287939e-44
15248605,-0.422963231217086,1.53896864300647e-44
33962918,-0.422958489790719,1.54273022837884e-44
16289922,-0.422945683758971,1.55293553736738e-44
10282676,-0.422934137712929,1.56219422491702e-44
11330694,-0.422927273260139,1.56772475015333e-44
16286711,-0.42292714871593,1.56782527188825e-44
30388314,-0.422915605299159,1.57717001273864e-44
15061206,-0.422895117305709,1.59389211543992e-44
11335372,-0.422847646521608,1.63331722961096e-44
4512667,-0.422821961997446,1.65505090311684e-44
15545452,-0.422807707215163,1.66723670624826e-44
20129335,-0.422775420662918,1.69516766646596e-44
4148308,-0.422759789326432,1.70885678962765e-44
20132746,-0.422715635073412,1.74812091211061e-44
2169835,-0.422701350389381,1.76101443221295e-44
22974535,-0.422693063210459,1.76853779241506e-44
15281116,-0.422656604426175,1.80201726741911e-44
15205295,-0.4226360189626,1.82119787823729e-44
12279892,-0.422630111807496,1.82673925550704e-44
25989969,-0.422590321208226,1.86450490858703e-44
15274726,-0.422566972768573,1.88702518860436e-44
1593088,-0.422556224231021,1.89748311289556e-44
30400072,-0.422555519413503,1.89817088202708e-44
13080777,-0.422554096390357,1.89956023943244e-44
18549940,-0.42255356172123,1.90008252047296e-44
4508845,-0.422547526017423,1.90598828349553e-44
15281432,-0.422510573044079,1.94254538427583e-44
771383,-0.422509802665291,1.94331487611465e-44
28069920,-0.422462540456345,1.99110640229942e-44
20120978,-0.422459910580026,1.99379976124989e-44
24456300,-0.422450759840036,2.00319962928409e-44
31602229,-0.422444553569215,2.00959990734486e-44
24452628,-0.422442995722942,2.01120963876431e-44
13070962,-0.422434840316853,2.01965759556047e-44
5094776,-0.422432907425717,2.0216649854368e-44
31559814,-0.422399277867718,2.0569096674924e-44
22988431,-0.422341409511537,2.11899189363919e-44
24979767,-0.422274885313038,2.19266317974005e-44
13064347,-0.422258898042052,2.21074396208891e-44
28925609,-0.42225885066809,2.2107977591042e-44
4145530,-0.422244974661267,2.22661121096891e-44
7094598,-0.422233979756792,2.23922103626014e-44
13051802,-0.422229053922529,2.24489335927819e-44
22988332,-0.422229005432952,2.24494926813108e-44
4144646,-0.422226741174214,2.24756151673894e-44
29859636,-0.422220657031521,2.25459568833656e-44
12157301,-0.422206884030824,2.2706002166191e-44
28077044,-0.422186884254913,2.2940415347854e-44
1592972,-0.422178500645427,2.30393915444499e-44
11714684,-0.422113563219108,2.38205445769384e-44
25984229,-0.422109167206839,2.38743665489972e-44
15279112,-0.422102366681076,2.39578659495057e-44
12265092,-0.422070359018739,2.43547807295314e-44
32344772,-0.422059424236648,2.44918703628244e-44
9526891,-0.422057337764504,2.4518115474493e-44
18010332,-0.42205268735794,2.45767121293776e-44
36753916,-0.422033102113067,2.4825023258355e-44
14576437,-0.422020190663518,2.49900822987034e-44
28928932,-0.422012807357218,2.50849594596527e-44
2898843,-0.422011930816739,2.50962469402472e-44
13623398,-0.421986646832042,2.5424017424406e-44
31268685,-0.42198530317708,2.54415544925517e-44
29859386,-0.421952298445896,2.58761176884834e-44
5088823,-0.421948197622585,2.59306244271486e-44
8176447,-0.421947285438818,2.59427643604584e-44
13067260,-0.421930475746958,2.61674920819235e-44
27995961,-0.421917540498565,2.6341738331497e-44
18078115,-0.421885548285669,2.6777660957301e-44
20360937,-0.421884332103498,2.67943731784184e-44
13058292,-0.421875171329264,2.6920589780499e-44
15285528,-0.421864107982792,2.70738075252674e-44
13071789,-0.421847852073399,2.73005107000152e-44
15071882,-0.421841811946735,2.73852253391203e-44
4503799,-0.421835646620469,2.74719652627104e-44
11330572,-0.421809738603898,2.78394581221663e-44
13074474,-0.421807469725395,2.78718727018338e-44
14579489,-0.421789518781562,2.81296561174945e-44
20132005,-0.421769983165383,2.84128880780698e-44
9541373,-0.421762105257303,2.85279037936581e-44
15279529,-0.421754058220276,2.86458662812101e-44
32364486,-0.421754043939359,2.86460760570474e-44
17107171,-0.42175187887028,2.86778969386414e-44
2169547,-0.421713667764833,2.92453147985231e-44
32447021,-0.421712186411818,2.92675353790133e-44
16945580,-0.421710569784939,2.9291804233361e-44
13358884,-0.421680693065718,2.97439304265117e-44
30391530,-0.421648320686997,3.02416517389263e-44
22977930,-0.421644076805208,3.0307511349944e-44
16298507,-0.421619367644795,3.06938054798304e-44
24462093,-0.421612544084446,3.08013417753647e-44
33962099,-0.421601381434971,3.09780677236172e-44
4661060,-0.42159865048955,3.10214569197035e-44
21908684,-0.421598221008715,3.1028285992679e-44
4505607,-0.421588943473062,3.11761710151331e-44
22863551,-0.421575985980642,3.13838875702702e-44
30403920,-0.421562193859646,3.16064944115876e-44
9088961,-0.42156030512704,3.16371006903032e-44
28080256,-0.421549183604827,3.18179192702211e-44
11655192,-0.42154458502178,3.18929847220313e-44
15551824,-0.421487414406046,3.28410356776407e-44
15545545,-0.421460126062495,3.33033727175827e-44
22895993,-0.4214521438926,3.34398300993659e-44
24449416,-0.421448401767685,3.35039938450775e-44
22991818,-0.421438221098312,3.36791747171646e-44
35989423,-0.421431458623802,3.37960406510622e-44
22983408,-0.421413708339128,3.41047127858081e-44
25982430,-0.421409201957326,3.41835221612513e-44
35696775,-0.421404345855329,3.42686501088226e-44
35984415,-0.421391592982916,3.44932132982716e-44
13058055,-0.421391479710074,3.44952144364722e-44
26045241,-0.421389756088583,3.45256790830782e-44
28084594,-0.421386893386608,3.45763358079655e-44
24464667,-0.421368035547018,3.49118834402286e-44
16938204,-0.421367285771173,3.4925291260503e-44
16291825,-0.421336761257825,3.54755091214514e-44
4143752,-0.421333320402733,3.55380695886599e-44
15337395,-0.421318998265873,3.57996495072844e-44
35710572,-0.421279606605775,3.65290061388019e-44
28926762,-0.421233910367953,3.73936069360832e-44
24454874,-0.421172801092561,3.85816811275285e-44
11708773,-0.42116710870888,3.86942423038144e-44
13073514,-0.421161922720673,3.8797073977384e-44
13076617,-0.421126954885089,3.94975646895119e-44
8166783,-0.421109329609789,3.98553897463007e-44
11326917,-0.421080621468978,4.04451239779915e-44
32442247,-0.421048095274915,4.1123770642308e-44
15281089,-0.4210449978951,4.11889832147086e-44
19915434,-0.421001866564029,4.21078225248283e-44
13061941,-0.42099871952875,4.21756563105697e-44
28920367,-0.42098847219274,4.23972889475208e-44
16829980,-0.420983555571232,4.25040375491035e-44
2173610,-0.420969175362643,4.28177923855188e-44
771580,-0.420947657783109,4.32915761668299e-44
11334451,-0.420939812982836,4.34655988893481e-44
15341933,-0.420921613178328,4.38720095189306e-44
32442086,-0.420899698882423,4.43663786453676e-44
28079663,-0.420889274330061,4.46034867694114e-44
31570776,-0.42084261693963,4.56802361279376e-44
20134172,-0.420830889522367,4.59549152994553e-44
2169671,-0.420825049140085,4.60923199349411e-44
22985484,-0.420789508559866,4.69373132151695e-44
15549844,-0.420740310560837,4.81324685970199e-44
18895667,-0.42073099724315,4.83620945128893e-44
20130446,-0.420730948305156,4.83633039806508e-44
31572558,-0.420729122665221,4.84084448495815e-44
25353868,-0.420687493658106,4.9449200654768e-44
18904133,-0.420685650494241,4.9495791468442e-44
24883930,-0.420671667344184,4.98506755896921e-44
11330319,-0.420669727332592,4.99001112029199e-44
28917423,-0.420645677664555,5.05170067646924e-44
31571419,-0.420622763148448,5.11118308711639e-44
32356402,-0.420607160849925,5.15208178488583e-44
15247099,-0.42059449032304,5.18553443385069e-44
9525413,-0.420548509569904,5.30875498493742e-44
3304357,-0.420532653779769,5.35191670839901e-44
37051967,-0.420531910504821,5.3539485404021e-44
9091846,-0.420471383550054,5.52200423062118e-44
17090980,-0.42044485004382,5.59731796706474e-44
15277404,-0.420433534786903,5.62974517291552e-44
13054207,-0.420388707845937,5.76005442769852e-44
11596971,-0.420368130210044,5.82087155229175e-44
28076547,-0.420355434305224,5.85871199700131e-44
24452536,-0.420347999328081,5.88098547359913e-44
23002804,-0.420316191069954,5.97722930456762e-44
17997736,-0.42031025137499,5.99537392905322e-44
21907069,-0.420310034082173,5.99603875321148e-44
32708565,-0.420260192775959,6.15048321871973e-44
25999600,-0.42024112423021,6.21061097233894e-44
15405278,-0.420234684930167,6.23104724862284e-44
11329360,-0.420224654255465,6.263014552489e-44
11328840,-0.420218648856286,6.28223139950661e-44
22977045,-0.420212143918387,6.30311282299371e-44
30392843,-0.420209377269489,6.31201489456529e-44
9523124,-0.4201855808341,6.3891007035863e-44
11326738,-0.42016665831044,6.45106492613773e-44
20133768,-0.420158255945964,6.47877058773285e-44
15557199,-0.420145106797782,6.52236553741408e-44
9534000,-0.42014055246003,6.53753292387179e-44
18568051,-0.42013926198171,6.54183699212712e-44
28921120,-0.420135630381048,6.55396440229296e-44
21609174,-0.420134952679523,6.55622999822578e-44
9534779,-0.420134021909418,6.55934288533523e-44
15085424,-0.420123583186418,6.59435509909674e-44
15277279,-0.420116197243058,6.6192401628196e-44
22976785,-0.420096648826864,6.68555469745235e-44
15274794,-0.420076719044151,6.75384236022762e-44
32450045,-0.420062280060193,6.80374869290833e-44
13065433,-0.420060548169396,6.80975928330437e-44
1595446,-0.420040528761109,6.87962143178333e-44
11552116,-0.420010751575552,6.98485467437833e-44
15238141,-0.419992420363275,7.05043117227244e-44
30592036,-0.419989271609819,7.06175663886336e-44
20362220,-0.419974950340185,7.11349596766077e-44
23495953,-0.419949836841301,7.20513580501327e-44
16286767,-0.41994060723582,7.23910877376124e-44
15542920,-0.419878520307961,7.47181497588213e-44
14566067,-0.419874851217287,7.48579720685824e-44
3298063,-0.419865857432042,7.52018091152753e-44
13063968,-0.419845363792126,7.59911630118283e-44
9526540,-0.419812168233083,7.7287256423111e-44
22978647,-0.419786094787789,7.83206503803108e-44
8174177,-0.419769051294145,7.90035581802418e-44
28004734,-0.419761815835373,7.92952579444681e-44
2908166,-0.419734119911514,8.04217471729607e-44
32353297,-0.41971402368419,8.12490691866833e-44
18907587,-0.41970014809788,8.18252282004551e-44
12272968,-0.419699147371339,8.18669381544614e-44
11327855,-0.419697571800878,8.19326502218067e-44
21900119,-0.419687789282407,8.2341822360282e-44
21907208,-0.419680218363819,8.26598830138583e-44
11325279,-0.419669962158147,8.30927021517265e-44
9529363,-0.419666169650595,8.32533181676501e-44
31566379,-0.419663767778411,8.33551990300776e-44
24458838,-0.419650174807234,8.39341139097717e-44
18068842,-0.419629143959273,8.48376822040582e-44
7089579,-0.41960475263102,8.58977379012467e-44
30359236,-0.419595034533531,8.63237460239915e-44
4513359,-0.419594053722836,8.63668578321518e-44
24452079,-0.419573523111822,8.72742122435626e-44
17851633,-0.419572954235368,8.72994882168693e-44
15289325,-0.419568614119242,8.74925651424627e-44
2168863,-0.419545754832415,8.85165191331392e-44
11326930,-0.419536423275814,8.8937928471237e-44
13061497,-0.419527277931352,8.93528621056968e-44
17998692,-0.419526909054576,8.93696387083177e-44
4509190,-0.419505221450166,9.03615157628872e-44
2172053,-0.419490649003868,9.1034117570463e-44
4661871,-0.419471860724108,9.19086486092382e-44
15344850,-0.419463024301486,9.23228348087683e-44
20135520,-0.419446780689455,9.30890581342673e-44
2896650,-0.419430993712099,9.3839793987743e-44
15272455,-0.41939843712867,9.54070366338579e-44
13060727,-0.419338788190945,9.83462397306548e-44
14561767,-0.419326002329796,9.89878756585001e-44
14565090,-0.419317370116479,9.94234178197923e-44
4139522,-0.419261141263461,1.0230742770432e-43
1701085,-0.419248774945126,1.02952767198512e-43
15407332,-0.419244665080967,1.03168135500229e-43
33962882,-0.419237312742762,1.03554535496638e-43
16290371,-0.419230272295907,1.03925891439404e-43
21913441,-0.419229212966775,1.0398188127313e-43
16300955,-0.419222714535756,1.04326005967348e-43
13048308,-0.41922214957026,1.04355977137919e-43
15246093,-0.419220062183275,1.04466786295489e-43
21903610,-0.419216058629659,1.04679642528005e-43
31568081,-0.419204950102288,1.05272506418231e-43
35478218,-0.419191464256377,1.05996732347459e-43
1602277,-0.419133710152076,1.09154680157228e-43
24281711,-0.419118410419238,1.10006801441827e-43
14569336,-0.419115619846328,1.10162933895882e-43
22882711,-0.419110500359321,1.10449941577475e-43
24965657,-0.419086559921174,1.11801974951712e-43
11334472,-0.419082315965683,1.12043361575407e-43
35988225,-0.419074815859512,1.12471217273026e-43
23502514,-0.419072966080929,1.12576990147026e-43
11324227,-0.419063764831503,1.13104600217271e-43
15551143,-0.419058039528194,1.13434134535994e-43
4519053,-0.419044337539717,1.14226664777815e-43
2168145,-0.419032182157774,1.14934341213934e-43
12155634,-0.419007503778337,1.1638452075871e-43
15208242,-0.418953919300033,1.19596192115437e-43
31562721,-0.41893573647312,1.20705892240012e-43
15237008,-0.418926713729099,1.21260342350804e-43
9317443,-0.4188794789234,1.24204487138612e-43
24332538,-0.4188780909518,1.24292064904169e-43
9539436,-0.418840105406474,1.26712821576572e-43
15077733,-0.418835758176852,1.26992832885049e-43
24886253,-0.418833765051256,1.27121418392338e-43
15408370,-0.418783131952129,1.30431717360386e-43
19915596,-0.418779203347234,1.30692113470111e-43
4141534,-0.418752424293122,1.32480894354471e-43
4671636,-0.418746028540989,1.32911701576179e-43
13904536,-0.418737975469645,1.33456122790103e-43
11719322,-0.418735613908281,1.33616193825371e-43
32448996,-0.418734659190423,1.33680960505783e-43
3303356,-0.418717095308897,1.348780483858e-43
30495872,-0.418714885386487,1.35029420566834e-43
28918700,-0.418709105011385,1.3542615507316e-43
37412623,-0.418687626954289,1.36910466650978e-43
24873590,-0.418678731582239,1.37529932666664e-43
30679627,-0.4186776705685,1.37604006347306e-43
30359517,-0.418643179253538,1.40033690316631e-43
18260116,-0.418628739390101,1.4106349401185e-43
13058713,-0.418619784209718,1.41705923813745e-43
24977393,-0.418617299789193,1.41884666437604e-43
9315705,-0.418596344004753,1.43401277702513e-43
12262920,-0.418589635745427,1.43890161779973e-43
9323555,-0.418567170049406,1.45539503360039e-43
18071234,-0.418550809399936,1.46752441936843e-43
18566217,-0.418548491872949,1.46925067717128e-43
15414199,-0.418546434428758,1.47078489709029e-43
24285279,-0.4184824964663,1.51926434667793e-43
22975352,-0.418480879019292,1.52051110440316e-43
11722032,-0.418473216217638,1.52643155881438e-43
18895727,-0.418471361046428,1.52786834579297e-43
16295430,-0.418452324466555,1.54268957642441e-43
11336799,-0.418425503387748,1.56381421176711e-43
15280540,-0.418423843447603,1.56513100400558e-43
2173884,-0.418419584622275,1.56851447202456e-43
2166921,-0.418417926626677,1.56983364783405e-43
15552348,-0.418415648384349,1.57164811761654e-43
