"V1","V2","V3","V4","V5"
1969090,-0.300045158558271,0.000293511498304407,-0.433889976441729,-0.733935135
706957,-0.300008023274096,0.00131482846898121,-0.525920240634995,-0.825928263909091
3328861,-0.299990152408663,0.0014034986279663,-0.444312965258004,-0.744303117666667
1005727,-0.299948395341808,0.0156759104979525,-0.565438997158192,-0.8653873925
1714718,-0.299905751268549,0.00735261188302881,-0.518370825293951,-0.8182765765625
732525,-0.299888640691149,0.000848650135420702,-0.565969032142185,-0.865857672833333
1714260,-0.299866796625706,0.0201017750027087,-0.519488227957627,-0.819355024583333
660132,-0.299814833422744,0.00170529099487402,-0.0710332832772556,-0.3708481167
1714253,-0.299781654989171,0.0201372275605992,-0.519489179260829,-0.81927083425
2605590,-0.299735965132895,1.10266801009301e-07,-0.219107426467105,-0.5188433916
2606196,-0.299618760928514,1.41200481450537e-09,-0.218271593840716,-0.517890354769231
2605618,-0.29960200684906,1.11730394640228e-07,-0.21910867375094,-0.5187106806
1390584,-0.299591004205744,0.0545843986909837,-0.79190291887759,-1.09149392308333
1391083,-0.299587731097471,0.0266948923109903,-0.790787172465028,-1.0903749035625
2662288,-0.299566694268195,0.00479231152978048,-0.715264466106805,-1.014831160375
3444966,-0.299523099367552,1.02429909853088e-41,-0.110962043026943,-0.410485142394495
2995478,-0.299519710108459,0.000311897129877105,-0.471005057991541,-0.7705247681
3443409,-0.299476864207331,3.44325118524166e-05,-0.138572144692669,-0.4380490089
2807085,-0.29945675189327,0.00109165536890024,-0.693917185470367,-0.993373937363636
2606795,-0.299456226002277,5.70232243522777e-14,-0.216321798097723,-0.5157780241
3443316,-0.299452849506767,3.44828239054336e-05,-0.138572368293233,-0.4380252178
2099175,-0.299403085158196,0.000878780202555538,-0.561550776072573,-0.860953861230769
1925805,-0.299387546513158,0.010948728476394,-0.487651729486842,-0.787039276
3443377,-0.299386905099248,3.46213397312037e-05,-0.138572982300752,-0.4379598874
1379193,-0.299376831432895,0.00105018139075119,-0.483830238467105,-0.7832070699
660807,-0.299367272847676,0.000358256317970162,-0.0702012290754006,-0.369568501923077
1390707,-0.29931111303393,0.0457181962359963,-0.79162735796607,-1.090938471
684349,-0.299293941586213,8.98559882112548e-05,-0.209865260280453,-0.509159201866667
1543626,-0.299287688245269,0.00674437027772226,-0.524582540908577,-0.823870229153846
3101938,-0.299285485098692,5.41349548208737e-05,-0.275119533174036,-0.574405018272727
1029427,-0.299240442057951,7.59159979086483e-08,-0.343087470084906,-0.642327912142857
1837919,-0.299195426197896,0.000749556639519496,-0.592409340711195,-0.891604766909091
2806843,-0.299168564226692,0.0018611044756314,-0.694198692573308,-0.9933672568
902964,-0.299159899783802,2.64054325959728e-06,-0.0959366796707432,-0.395096579454545
1422946,-0.299142054094162,0.000164690498883027,-0.608096709239171,-0.907238763333333
3238421,-0.299129757844549,0.0109889962789086,-0.647008891055451,-0.9461386489
1306520,-0.299099853410576,3.04281425791761e-05,-0.214586633122757,-0.513686486533333
1987101,-0.299096884680263,1.05357444890667e-05,-0.229575887519737,-0.5286727722
3257540,-0.299082129898043,3.41886047629998e-07,-0.206254006046402,-0.505336135944444
1063195,-0.299044620197041,0.0195427291688495,-0.493977445439323,-0.793022065636364
2369066,-0.298983577382814,0.00106605744457315,-0.654650976217186,-0.9536345536
1837621,-0.298950220611466,0.00131811265562479,-0.592690204288534,-0.8916404249
467986,-0.298906086836483,0.0085901474563204,-0.539147252618062,-0.838053339454545
1488082,-0.298898437394145,0.000453139190657142,-0.419670017205855,-0.7185684546
2673942,-0.298855278188534,0.00732352459280663,-0.445768600211466,-0.7446238784
684689,-0.29881629928895,1.09976728727326e-05,-0.208759021395261,-0.50757532068421
1487584,-0.298777933714689,0.00170009965149883,-0.420506275451977,-0.719284209166667
1005258,-0.298770402647368,0.0278972426092373,-0.566008528552632,-0.8647789312
1390925,-0.298757624356334,0.0385707739350142,-0.791355884715094,-1.09011350907143
3444869,-0.298719751662865,5.08037439396396e-12,-0.133572717872849,-0.432292469535714
706864,-0.298638405896053,0.00228889672068727,-0.526212330203947,-0.8248507361
3345504,-0.29859561736673,0.000180439014030053,-0.81582594163327,-1.114421559
706855,-0.298577056270489,0.0022936970580143,-0.526212901429511,-0.8247899577
2064183,-0.298541955979323,0.000241828022004718,-0.212737618020677,-0.511279574
468187,-0.29853639093597,0.00613450012446545,-0.538873072230697,-0.837409463166667
2674310,-0.298525980251883,0.00336038119515833,-0.445215751998117,-0.74374173225
2342158,-0.298525160717092,0.00165130973594174,-0.647221264216242,-0.945746424933333
1006324,-0.29844276546621,0.00556885557611494,-0.56434430115879,-0.862787066625
1433028,-0.298420858759211,0.0497213676012296,-0.56309321794079,-0.8615140767
3443578,-0.29839798145198,1.50439258767554e-05,-0.138304352184384,-0.436702333636364
2342012,-0.298396106409299,0.0023686054185473,-0.647500902876415,-0.945897009285714
3329601,-0.298337145964727,2.77446046398875e-05,-0.441831402654321,-0.740168548619048
2974191,-0.298337034078008,0.00181191848184346,-0.794929805421992,-1.0932668395
273959,-0.298289732233051,0.0250554166727971,-0.845534072850282,-1.14382380508333
282341,-0.29827090542406,0.000151131286764446,-0.81495639387594,-1.1132272993
1389908,-0.298266938779511,0.0804083049344271,-0.792473144820489,-1.0907400836
1926571,-0.298255469596607,0.00388699618369532,-0.486829154403393,-0.785084624
1824382,-0.298251867651465,0.00016413632086772,-0.860168046973535,-1.158419914625
2099168,-0.298233021219242,0.000920894959307586,-0.561564938857681,-0.859797960076923
1696082,-0.29816976842735,8.09122440056533e-05,-0.169494114754468,-0.467663883181818
707911,-0.298144057611776,7.40537019660153e-05,-0.524273722270577,-0.822417779882353
2099366,-0.298142520317847,0.000376018091248121,-0.561010834082153,-0.8591533544
3328801,-0.298114099591337,0.00150425110025242,-0.444333926741996,-0.742448026333333
59269,-0.298106469928983,1.60644896084345e-09,-0.386854801071017,-0.684961271
1391165,-0.298106445547944,0.0230916828675045,-0.79053167351088,-1.08863811905882
1824788,-0.298105173342857,4.15723220586282e-06,-0.857949709657143,-1.156054883
3348047,-0.298010133701504,0.0251692228063162,-0.674423163898496,-0.9724332976
273979,-0.297986291163371,0.0252039307650858,-0.845537463253296,-1.14352375441667
3443436,-0.297982102601504,3.77005363161228e-05,-0.138586062398496,-0.436568165
1823386,-0.297973197682895,0.00287001968289989,-0.861836853217105,-1.1598100509
1006293,-0.29794380256439,0.00564894784929776,-0.56435173449811,-0.8622955370625
660063,-0.297757532117105,0.00183543687170808,-0.0710524387828947,-0.3688099709
2605853,-0.297654913536047,3.20455980831659e-08,-0.218849657009407,-0.516504570545455
210729,-0.29763601805995,0.000381999028776436,-0.439665849758231,-0.737301867818182
1713945,-0.297634108622595,0.0271269539525503,-0.51979030092286,-0.817424409545455
707693,-0.297616826005391,0.000327347274887146,-0.525113399566038,-0.822730225571429
2132558,-0.297613302092105,0.00357816150270981,-0.511630783407895,-0.8092440855
2368474,-0.297590062406397,0.00522705118594222,-0.655778781593603,-0.953368844
707543,-0.297584973473936,0.000535233846866662,-0.525390895756833,-0.822975869230769
1390029,-0.297548030231391,0.0811413159670702,-0.792479838568609,-1.0900278688
2851927,-0.297543635955827,0.000573117200116348,-0.276015206544173,-0.5735588425
2098784,-0.297515987282904,0.00234683522955665,-0.562127651535278,-0.859643638818182
3444833,-0.297510602154738,8.15382718881582e-11,-0.134435276525262,-0.43194587868
688284,-0.297424968276678,0.000167535254634962,-0.575054314512796,-0.872479282789474
1926143,-0.297393213740357,0.00805314804770246,-0.487393396259643,-0.78478661
1716016,-0.297385266939266,0.000130460085453483,-0.206826923644068,-0.504212190583333
2342658,-0.297333831210029,5.50768586246628e-05,-0.644469431469971,-0.94180326268
3443840,-0.297329329710923,6.67451015895458e-06,-0.138038454455744,-0.435367784166667
766380,-0.297322077311725,0.000386200967719843,-0.367743099597366,-0.665065176909091
363597,-0.297316342469341,0.00187599095266761,-0.417302860803387,-0.714619203272727
2228485,-0.297283926178437,0.000256880210206555,-0.356444423404896,-0.653728349583333
3328638,-0.297221332171727,0.00244198342225339,-0.44462064419191,-0.741841976363636
3443296,-0.297152482015038,3.96390933819539e-05,-0.138593786984962,-0.435746269
1996532,-0.297151232178908,4.1726768158837e-05,-0.373812660654426,-0.670963892833333
894285,-0.29714285032533,0.000856282610993838,-0.25882296342467,-0.55596581375
1390545,-0.297119748493409,0.0566129518134296,-0.791930530673258,-1.08905027916667
2341023,-0.297093268816917,0.0104380460048163,-0.648624378483083,-0.9457176473
660485,-0.297043482391243,0.000666219785400001,-0.0705059336920904,-0.367549416083333
3443547,-0.297010448768836,1.6492857414197e-05,-0.138318563412982,-0.435329012181818
2192438,-0.29699201092467,8.76043196495568e-05,-0.273356154408663,-0.570348165333333
1005291,-0.296991872577068,0.0288441212829214,-0.566025088422932,-0.863016961
3444268,-0.296977860206232,4.95119270494342e-07,-0.137212834393768,-0.4341906946
3042285,-0.296977404585338,5.61721096412066e-06,-0.192230069614662,-0.4892074742
1699210,-0.296940999277068,0.00939723168285605,-0.606412377922932,-0.9033533772
707630,-0.296906971712264,0.000338349530575603,-0.525122652787736,-0.8220296245
1925807,-0.296833012177256,0.0116505227728958,-0.487675514722744,-0.7845085269
2661313,-0.296710484207331,0.0268733826292424,-0.716964617192669,-1.0136751014
3443935,-0.296676835607345,6.99518482023253e-06,-0.138045744892655,-0.4347225805
1838701,-0.296658668193012,9.65971027574344e-05,-0.591330448406988,-0.8879891166
1051964,-0.296650568155451,0.00237681960472359,-0.616916866944549,-0.9135674351
827600,-0.296646998339092,1.53757612473133e-07,-0.605955293297272,-0.902602291636364
731855,-0.29663719171391,0.00257746342912533,-0.56655775818609,-0.8631949499
3444190,-0.296595916989218,1.22362091796314e-06,-0.137494328867925,-0.434090245857143
2133000,-0.296543283913709,0.00233874703347078,-0.511364635268109,-0.807907919181818
2098985,-0.296530959397834,0.0015441210636359,-0.561861640685499,-0.858392600083333
3444035,-0.296513416216922,2.94882144212503e-06,-0.137771487552309,-0.434284903769231
3348730,-0.296484763904009,0.0111866737959667,-0.673609196865221,-0.970093960769231
3444917,-0.296465185500289,1.95536960310651e-14,-0.131699227699711,-0.4281644132
3444811,-0.296403867447381,2.25525820106796e-10,-0.134737019760952,-0.431140887208333
2351918,-0.296402295689098,0.00275273674097054,-0.617737802610902,-0.9141400983
18870,-0.296401575526934,0.00011594616263873,-1.00353548885768,-1.29993706438462
2674046,-0.29639753201069,0.00529372468325623,-0.445515508898401,-0.741913040909091
3345425,-0.296396634999056,0.000318064188779668,-0.816134675667611,-1.11253131066667
1888652,-0.296388572635122,8.38401499588058e-05,-0.260117573948211,-0.556506146583333
1926496,-0.296359581538607,0.00412076190783814,-0.486852102769086,-0.783211684307692
1740750,-0.29635370923891,1.57861972255809e-06,-0.16828449806109,-0.4646382073
2193108,-0.296346415033113,3.24809928806309e-06,-0.271983728966887,-0.568330144
2693470,-0.296342190925188,0.0151807770595631,-0.550145047674812,-0.8464872386
706837,-0.296334507831203,0.00247561550303579,-0.526233781768797,-0.8225682896
3102652,-0.296334401271577,3.08809166806378e-06,-0.274046092128423,-0.5703804934
660724,-0.296316266370913,0.000411684561635405,-0.0702381593213949,-0.366554425692308
1305577,-0.296293188640038,0.000734746319362907,-0.216005223359962,-0.512298412
3444912,-0.296227444252093,4.77541303402827e-14,-0.131982792306731,-0.428210236558824
1268058,-0.296224619396819,1.35687547530824e-08,-0.141829022148636,-0.438053641545455
1389963,-0.296207982262218,0.0825221047604117,-0.792492315737782,-1.088700298
1423344,-0.296198224755807,3.06928872438412e-05,-0.607302231844193,-0.9035004566
1005638,-0.296177405113316,0.0223032248740771,-0.565756901523048,-0.861934306636364
2674642,-0.296117639375606,0.00168904821668666,-0.444691231338679,-0.740808870714286
1379307,-0.29609883202312,0.00119248883554514,-0.48386075987688,-0.7799595919
2055440,-0.29607490618045,0.00227776452549879,-0.314295594365005,-0.610370500545454
2544953,-0.296065784502825,0.000130867640375674,-0.393551331497175,-0.689617116
707850,-0.296042292092864,0.000134400176344012,-0.524582635032136,-0.820624927125
2055437,-0.296025434395279,0.00228165278039122,-0.314296101059266,-0.610321535454545
2006036,-0.296006879211602,2.91454587166426e-05,-0.484148517725898,-0.7801553969375
3444614,-0.296001608655924,1.71739047713554e-08,-0.136124042344076,-0.432125651
2754564,-0.295878598644549,5.83346032137442e-05,-0.337273848055451,-0.6331524467
1390363,-0.295854837094415,0.0690523404567523,-0.792220133814675,-1.08807497090909
2606655,-0.295850525000316,1.94104972353563e-12,-0.216939875444129,-0.512790400444444
684891,-0.295849882290219,6.18584077197816e-07,-0.207158707269781,-0.50300858956
1991783,-0.295836954324495,3.32295166381452e-07,-0.829366034897727,-1.12520298922222
1390175,-0.295823259675789,0.0690820460034898,-0.792220457233302,-1.08804371690909
1985752,-0.295756114259416,0.000416352951033421,-0.559720878990584,-0.85547699325
1868240,-0.295660554492293,0.00112988490453766,-0.323371735207707,-0.6190322897
721361,-0.29565351048482,3.69402014174636e-06,-0.283836446424271,-0.579489956909091
2323379,-0.295570640005901,3.52578305164167e-05,-0.301628625175917,-0.597199265181818
2807983,-0.295553526438199,6.31773503079899e-05,-0.692306025620624,-0.987859552058824
3443461,-0.295543847439474,4.36702375785614e-05,-0.138608764960526,-0.4341526124
1006015,-0.295538122986007,0.0132466839880575,-0.565213098783223,-0.860751221769231
2806485,-0.295517486414057,7.67298424679137e-08,-0.267143453846813,-0.56266094026087
419881,-0.295500378395055,0.0610103178143339,-0.831150721374175,-1.12665109976923
2605576,-0.295462638040038,1.67445926500152e-07,-0.219147215359962,-0.5146098534
1005184,-0.295461185671241,0.0296810457575516,-0.566039340628759,-0.8615005263
3256823,-0.295388900600753,3.87698606674121e-05,-0.207966121065913,-0.503355021666667
1699409,-0.295382539982895,0.0097780706971757,-0.606426888717105,-0.9018094287
1925666,-0.295345106506955,0.0120774040438451,-0.487689368593045,-0.7830344751
2184881,-0.295344982253947,4.71016550472816e-06,-0.286665722046053,-0.5820107043
468349,-0.295338725940767,0.00479011604979028,-0.538633810828464,-0.833972536769231
660270,-0.295336352115967,0.00119438273577898,-0.0707999950658514,-0.366136347181818
1996091,-0.295327920464098,0.000200285573145662,-0.374382991735902,-0.6697109122
1824242,-0.295274583425337,0.00047992863908272,-0.860762260860377,-1.15603684428571
665686,-0.295265619761994,0.0255060285105789,-0.709644423238006,-1.004910043
2206986,-0.295243273682593,7.63892779536936e-06,-0.168668470471254,-0.463911744153846
1657874,-0.295220362321053,0.023397647260812,-0.813095564078947,-1.1083159264
3282102,-0.295214488611111,0.0394440571729454,-0.606747535222222,-0.901962023833333
203232,-0.295183397119549,0.00108552984614597,-0.307847565180451,-0.6030309623
2092243,-0.295133593149197,0.00302024571573314,-0.455821052517469,-0.750954645666667
2323229,-0.295119356188722,8.2026240595295e-05,-0.301908032511278,-0.5970273887
1926969,-0.295094225336635,0.00110542331977809,-0.485768371604541,-0.780862596941176
2132946,-0.295063815526298,0.00246006673315816,-0.511379788110066,-0.806443603636364
467848,-0.295045733953391,0.00948936980437467,-0.539186790682973,-0.834232524636364
3443252,-0.295011891302819,4.50866368708082e-05,-0.13861371799718,-0.4336256093
3329398,-0.294977476318103,0.00018962844079855,-0.442995707093661,-0.737973183411765
2662082,-0.294949644353639,0.00933434120856928,-0.715882503432075,-1.01083214778571
523298,-0.294930636092105,0.0183180611362984,-0.661410153907895,-0.95634079
2936368,-0.294918609571429,0.000432338737042734,-0.758174274428571,-1.053092884
1423214,-0.294915790280458,6.06735544509307e-05,-0.607594738648113,-0.902510528928571
661473,-0.294900345549828,3.09893157964248e-06,-0.0675094847545195,-0.362409830304348
336811,-0.294894965570683,1.51224421715416e-06,-0.438422324520226,-0.733317290090909
3328850,-0.294876810935028,0.00169388624794432,-0.444370097564972,-0.7392469085
1715486,-0.29487239173891,0.000532422254551082,-0.20740411106109,-0.5022765028
3443411,-0.294834953537594,4.55673208793624e-05,-0.138615365462406,-0.433450319
3444809,-0.294833509354762,2.815159708202e-10,-0.134772111561905,-0.429605620916667
273934,-0.294811561574388,0.0268039280512087,-0.845572935092279,-1.14038449666667
2962617,-0.294811179632923,0.00141116832968449,-0.394314270367077,-0.68912545
2192216,-0.294791670827162,0.00019283097238108,-0.273655219354657,-0.568446890181818
660794,-0.294782811226564,0.000441261420707422,-0.0702567206965127,-0.365039531923077
3444787,-0.29478054155,2.83623526696203e-10,-0.1347732952,-0.42955383675
2133112,-0.294750397799906,0.00158523323334809,-0.511108556450094,-0.80585895425
2342115,-0.294748845551841,0.00189187094390633,-0.647274006048159,-0.9420228516
3443392,-0.294681464402256,4.59882296114384e-05,-0.138616794597744,-0.433298259
2807356,-0.294662213307439,0.000792902884525557,-0.693691931942561,-0.98835414525
1005764,-0.294658798450565,0.0176132921205924,-0.565498098799435,-0.86015689725
2206898,-0.294643413216573,1.77728848172046e-05,-0.168950073450094,-0.463593486666667
1390289,-0.294597524500214,0.0702432465563439,-0.792233011317968,-1.08683053581818
990977,-0.294595413183835,0.000539968767468863,-0.463244562716165,-0.7578399759
467645,-0.294594350291353,0.0135035719699084,-0.539465710208647,-0.8340600605
2662024,-0.294559875641105,0.00942848552372824,-0.715887584216038,-1.01044745985714
1006254,-0.294519240942776,0.00805703692867538,-0.564676978657224,-0.8591962196
2605809,-0.294517392136748,4.48107106204559e-08,-0.218881791772342,-0.513399183909091
2091621,-0.294511076507398,0.0111590176358017,-0.456926622401693,-0.751437698909091
3444842,-0.294506133168673,5.46963945989984e-11,-0.134230998677481,-0.428737131846154
2098903,-0.294472556398305,0.00166552897841088,-0.561884639601695,-0.856357196
2227746,-0.294432057833835,0.000946226482419392,-0.357024578466165,-0.6514566363
683263,-0.294430017996053,0.00163688162681131,-0.211303909203947,-0.5057339272
274323,-0.294389997263073,0.017007093931736,-0.845029433022642,-1.13941943028571
2091714,-0.294379162494821,0.00808640655172273,-0.456653877421846,-0.751033039916667
1390873,-0.294317517366712,0.0415567835220118,-0.791413763204717,-1.08573128057143
1006211,-0.294285087780548,0.0081075750981445,-0.564680248952786,-0.858965336733333
1543665,-0.294252971078976,0.00572603163008453,-0.524369503992453,-0.818622475071429
1714134,-0.294203022145951,0.0225820913414395,-0.519551510354049,-0.8137545325
2091128,-0.294181132211842,0.0156201067595941,-0.457203913388158,-0.7513850456
3423677,-0.29412520453515,1.5205540255076e-05,-0.70160658856485,-0.9957317931
2804984,-0.294113854653195,0.000407228262928393,-0.270733550346805,-0.564847405
1665052,-0.294112579520865,4.1241875002038e-07,-0.171959287279135,-0.4660718668
684373,-0.294053271131445,0.00011937344247589,-0.209938454001889,-0.503991725133333
2192548,-0.29403839588936,0.000103049855983025,-0.273389155693974,-0.567427551583333
3444171,-0.293990281319272,1.51926396812933e-06,-0.137528294323585,-0.431518575642857
1843702,-0.293931507224576,4.32816433677126e-06,-0.381968994025424,-0.67590050125
1005685,-0.293918402958569,0.017900548296894,-0.565506371374765,-0.859424774333333
684407,-0.293913414628329,0.000120274125161807,-0.209940407305005,-0.503853821933333
706940,-0.293858813265715,0.00165200894379713,-0.525983221370649,-0.819842034636364
1823488,-0.293844307237782,0.00328373360211978,-0.861875297262218,-1.1557196045
3348948,-0.293831794167251,0.00910698973087519,-0.673367722761321,-0.967199516928571
683306,-0.293829017589098,0.00167342800253345,-0.211309505110902,-0.5051385227
1926388,-0.293811698493879,0.00626975654906385,-0.487156510756121,-0.78096820925
2807674,-0.29377557241752,0.000304681814682835,-0.693154770439623,-0.986930342857143
2006265,-0.293770607457305,3.59266731178671e-06,-0.483087715042694,-0.7768583225
2323768,-0.293742258838512,1.76236118549203e-05,-0.301373848578154,-0.595116107416667
2368228,-0.293717982602632,0.00856922557884999,-0.656091920197368,-0.9498099028
2082133,-0.293711081930075,0.000258973182998256,-0.663548399469925,-0.9572594814
875060,-0.293677526116612,7.89526233386078e-08,-0.149220771570888,-0.4428982976875
3312979,-0.293619452135445,0.00218049836764758,-0.407947139721698,-0.701566591857143
467964,-0.293567324043359,0.0098553588978066,-0.539201932683913,-0.832769256727273
274667,-0.293497016331755,0.00706479495121304,-0.84394797461269,-1.13744499094444
2342276,-0.293471327478615,0.00140520617018187,-0.647018597708885,-0.9404899251875
2192286,-0.293453061218336,0.000206288031970207,-0.273668929508937,-0.567121990727273
2133108,-0.293428634241996,0.00166439010210727,-0.511123324758004,-0.804551959
684718,-0.293367845456262,9.56815189380315e-06,-0.208582254893738,-0.50195010035
2805745,-0.293327777914812,5.87222418560459e-05,-0.269921518162111,-0.563249296076923
2091206,-0.293321027992669,0.0159269524038511,-0.457211921807331,-0.7505329498
1716423,-0.293317653346742,2.4894929165699e-05,-0.206053048786591,-0.499370702133333
1005942,-0.293310832695425,0.013957846084363,-0.565240058535344,-0.858550891230769
1379946,-0.293290510498659,0.000255013500724904,-0.483067660885957,-0.776358171384615
683260,-0.293267104422932,0.00170827409970808,-0.211314737077068,-0.5045818415
2238918,-0.293250568436244,0.00184451309049655,-0.274143447381938,-0.567394015818182
3444580,-0.293240601638889,5.43433058657598e-08,-0.136445922916667,-0.429686524555556
1925678,-0.293202300669737,0.0127164955025174,-0.487709320230263,-0.7809116209
766702,-0.293127018013654,0.00025841069678209,-0.36751313556968,-0.660640153583333
1265969,-0.293102206568233,9.15680098218401e-10,-0.334374018831767,-0.6274762254
1926146,-0.29309115091713,0.00901781661906039,-0.487437458355597,-0.780528609272727
1118597,-0.293083952212594,0.00143391476545195,-0.457960638587406,-0.7510445908
420961,-0.293076201575188,0.000356709773190686,-0.142820662924812,-0.4358968645
1657792,-0.293041285666729,0.0244421837103695,-0.813115853433271,-1.1061571391
1306599,-0.293039905558129,2.46323073891751e-05,-0.214398420191871,-0.50743832575
2807032,-0.293034762601556,0.00139637669271843,-0.693982960034807,-0.987017722636364
3238664,-0.292942055292568,0.00902818786619783,-0.646793746707432,-0.939735802
2014393,-0.292934987806497,2.06613219466203e-05,-0.441764581276836,-0.734699569083333
665675,-0.292924742937398,0.0266982157006522,-0.709668398698965,-1.00259314163636
684218,-0.292881438017251,0.000213110980244103,-0.210227521911321,-0.503108959928571
708241,-0.292831640084048,3.9241218722035e-06,-0.522449224707619,-0.815280864791667
3443739,-0.292812053627983,2.17298407417373e-05,-0.138361563735654,-0.431173617363636
1824288,-0.292790012677243,0.000340056823858719,-0.860522031789424,-1.15331204446667
32541,-0.292785319583271,0.000147056364985407,-0.693559897316729,-0.9863452169
3238216,-0.292749818209774,0.0128228859722714,-0.647068294590226,-0.9398181128
2400657,-0.292746284468058,0.0106366726698051,-0.574932628895579,-0.867678913363636
2845097,-0.292745346113465,0.000361004051190725,-0.237827383303201,-0.530572729416667
744825,-0.292742359558112,4.45148789178998e-05,-0.289028176623707,-0.581770536181818
419046,-0.292695588209587,0.103211998591091,-0.832002256790414,-1.124697845
3204095,-0.292686928446993,3.79428121532662e-06,-0.219818783453008,-0.5125057119
766866,-0.292681368890017,0.000146847791722058,-0.367245599648445,-0.659926968538462
1713649,-0.292676167723496,0.0382237103625276,-0.520113590976504,-0.8127897587
2098789,-0.292664375936629,0.00276613620966076,-0.56217734215428,-0.854841718090909
3444545,-0.292632747980745,5.79367423285123e-08,-0.136456110408144,-0.429088858388889
2323779,-0.292624613683145,1.89791421730465e-05,-0.301386336233522,-0.594010949916667
1714980,-0.292604092829222,0.00350891923016364,-0.517389829170778,-0.809993922
660447,-0.292598447259899,0.00132719154387313,-0.0708280369219191,-0.363426484181818
3443418,-0.292574543186278,5.21511694871797e-05,-0.138636412113722,-0.4312109553
721761,-0.292537936963277,1.73469477297085e-06,-0.28359597470339,-0.576133911666667
3281478,-0.292523573349812,0.0622707541994197,-0.607322337950188,-0.8998459113
1714755,-0.292517819787098,0.00894385374154917,-0.518480887587902,-0.810998707375
2323228,-0.292505728939474,9.49009150685828e-05,-0.301932367960526,-0.5944380969
2192036,-0.292500282821053,0.000419412346243899,-0.273951034578947,-0.5664513174
2145359,-0.292498859768323,8.87244210235047e-07,-0.107683982049859,-0.400182841818182
2092114,-0.292469462374124,0.00450988325694775,-0.456130578983019,-0.748600041357143
2606330,-0.292467227760647,8.72588472624049e-10,-0.218085842167925,-0.510553069928571
2368371,-0.292460271833747,0.00606240724478419,-0.655831321348072,-0.948291593181818
419107,-0.292438154346241,0.103515887265764,-0.832004653753759,-1.1244428081
1145058,-0.292410033794193,1.37685503016527e-05,-0.349897169967711,-0.642307203761905
328095,-0.292406336558907,0.000230847877182378,-0.688316398441093,-0.980722735
1543428,-0.292404816284369,0.0109670666955545,-0.524938110882298,-0.817342927166667
1414117,-0.292375621707823,0.000341385528639975,-0.148858345292177,-0.441233967
3444742,-0.292365665045455,2.10168118159102e-09,-0.1353717015,-0.427737366545455
2807978,-0.292360323193945,7.58730180089484e-05,-0.692356569806055,-0.984716893
660385,-0.292344165153511,0.00134019267144722,-0.0708306413010348,-0.363174806454545
687745,-0.29233968337316,0.00217574649400024,-0.576777460242224,-0.869117143615385
2091677,-0.292300272507062,0.00854660984842031,-0.456677105242938,-0.74897737775
3444022,-0.292284673471616,4.0848154073137e-06,-0.137822673451461,-0.430107346923077
2341034,-0.292253432261842,0.0117646863532525,-0.648669442138158,-0.9409228744
274504,-0.292247700540288,0.0113804159842446,-0.844513135772212,-1.1367608363125
2606186,-0.29218492568252,3.60438247285569e-09,-0.218361575086711,-0.510546500769231
659925,-0.292155311514098,0.00223739411936009,-0.0711046009859023,-0.3632599125
2099018,-0.292146783778719,0.00181322195703488,-0.561910625887947,-0.854057409666667
1390842,-0.292097382127763,0.043121709091594,-0.791442703515094,-1.08354008564286
1868542,-0.292081363018045,0.000744575574548222,-0.3231331044365,-0.615214467454545
2274890,-0.292055874681262,0.00135733379446882,-0.405646930773283,-0.697702805454545
1715023,-0.29200065845584,0.00284501321610389,-0.517129184877493,-0.809129843333333
1838543,-0.29198703022372,0.000208940147681241,-0.591667563490566,-0.883654593714286
2494007,-0.29198493554812,0.00638684468399157,-0.60358477275188,-0.8955697083
363990,-0.291947150416196,0.00143425223218416,-0.417086020917137,-0.709033171333333
686963,-0.29192857998515,0.0072108290226269,-0.57759787931485,-0.8695264593
2005915,-0.291916088911992,6.55648085557011e-05,-0.484481263288008,-0.7763973522
3458054,-0.291894313559566,5.83392931346123e-06,-0.172871894985889,-0.464766208545455
2092604,-0.291887830394655,0.000533848835463033,-0.454235726129155,-0.74612355652381
1006833,-0.291876092445043,6.85575724743826e-05,-0.559278585154957,-0.8511546776
683310,-0.291853748282331,0.00179888766482118,-0.211327896817669,-0.5031816451
3344686,-0.291786469081673,0.00238078560279566,-0.817285791463782,-1.10907226054545
388912,-0.291726719485932,0.00144204550828563,-0.171293798877705,-0.463020518363636
3444253,-0.29172155076469,1.83151926267071e-06,-0.137557868092453,-0.429279418857143
3443640,-0.291716215138117,2.33372893588781e-05,-0.138372787407338,-0.430089002545455
707516,-0.291661914242297,0.000690856699837995,-0.525462590142319,-0.817124504384615
2675071,-0.291646684989424,0.000322013975708621,-0.443391752694787,-0.73503843768421
327405,-0.291644607836278,0.0012657725313062,-0.689140268363722,-0.9807848762
1926514,-0.291614371402741,0.00476270616013005,-0.486909540135721,-0.778523911538462
199962,-0.291587977082699,0.00309542400972206,-0.555867290190028,-0.847455267272727
683357,-0.291576426240414,0.00181717704814822,-0.211330478959586,-0.5029069052
2340998,-0.291564555539662,0.0119651791219625,-0.648675856260338,-0.9402404118
1543368,-0.291561562201036,0.0112002395418548,-0.524947532715631,-0.816509094916667
2661211,-0.291542097425376,0.0296517194765535,-0.717012739974624,-1.0085548374
2098660,-0.291532895948944,0.0028732732429743,-0.562188930869238,-0.853721826818182
3423827,-0.291494524378175,6.93418948419058e-06,-0.701359672621825,-0.992854197
707835,-0.291429599895794,0.000171028790659348,-0.524651352979206,-0.816080952875
